group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
throughput,parse_document_to_pair,1000000,294000000,bytes,2431132494.0,ns,1
throughput,parse_document_to_pair,1000000,294000000,bytes,2418055202.0,ns,1
throughput,parse_document_to_pair,1000000,294000000,bytes,2433867514.0,ns,1
throughput,parse_document_to_pair,1000000,294000000,bytes,2440162393.0,ns,1
throughput,parse_document_to_pair,1000000,294000000,bytes,2420373652.0,ns,1
throughput,parse_document_to_pair,1000000,294000000,bytes,2400673705.0,ns,1
throughput,parse_document_to_pair,1000000,294000000,bytes,2418090690.0,ns,1
throughput,parse_document_to_pair,1000000,294000000,bytes,2279140728.0,ns,1
throughput,parse_document_to_pair,1000000,294000000,bytes,2422920126.0,ns,1
throughput,parse_document_to_pair,1000000,294000000,bytes,2447147857.0,ns,1
throughput,parse_document_to_pair,1000000,294000000,bytes,2416419755.0,ns,1
throughput,parse_document_to_pair,1000000,294000000,bytes,2407521262.0,ns,1
throughput,parse_document_to_pair,1000000,294000000,bytes,2445840691.0,ns,1
throughput,parse_document_to_pair,1000000,294000000,bytes,2432831631.0,ns,1
throughput,parse_document_to_pair,1000000,294000000,bytes,2427881615.0,ns,1
throughput,parse_document_to_pair,1000000,294000000,bytes,2444267285.0,ns,1
throughput,parse_document_to_pair,1000000,294000000,bytes,2447913814.0,ns,1
throughput,parse_document_to_pair,1000000,294000000,bytes,2428865123.0,ns,1
throughput,parse_document_to_pair,1000000,294000000,bytes,2423034339.0,ns,1
throughput,parse_document_to_pair,1000000,294000000,bytes,2405962366.0,ns,1
throughput,parse_document_to_pair,1000000,294000000,bytes,2436660246.0,ns,1
throughput,parse_document_to_pair,1000000,294000000,bytes,2416585158.0,ns,1
throughput,parse_document_to_pair,1000000,294000000,bytes,2434362798.0,ns,1
throughput,parse_document_to_pair,1000000,294000000,bytes,2410452869.0,ns,1
throughput,parse_document_to_pair,1000000,294000000,bytes,2405304527.0,ns,1
throughput,parse_document_to_pair,1000000,294000000,bytes,2414312888.0,ns,1
throughput,parse_document_to_pair,1000000,294000000,bytes,2394803880.0,ns,1
throughput,parse_document_to_pair,1000000,294000000,bytes,2436516568.0,ns,1
throughput,parse_document_to_pair,1000000,294000000,bytes,2427549874.0,ns,1
throughput,parse_document_to_pair,1000000,294000000,bytes,2413197202.0,ns,1
throughput,parse_document_to_pair,1000000,294000000,bytes,2397724432.0,ns,1
throughput,parse_document_to_pair,1000000,294000000,bytes,2384717603.0,ns,1
throughput,parse_document_to_pair,1000000,294000000,bytes,2402273526.0,ns,1
throughput,parse_document_to_pair,1000000,294000000,bytes,2368052681.0,ns,1
throughput,parse_document_to_pair,1000000,294000000,bytes,2403778613.0,ns,1
throughput,parse_document_to_pair,1000000,294000000,bytes,2411263800.0,ns,1
throughput,parse_document_to_pair,1000000,294000000,bytes,2400622352.0,ns,1
throughput,parse_document_to_pair,1000000,294000000,bytes,2395719587.0,ns,1
throughput,parse_document_to_pair,1000000,294000000,bytes,2447786474.0,ns,1
throughput,parse_document_to_pair,1000000,294000000,bytes,2405005894.0,ns,1
throughput,parse_document_to_pair,1000000,294000000,bytes,2388857429.0,ns,1
throughput,parse_document_to_pair,1000000,294000000,bytes,2417343270.0,ns,1
throughput,parse_document_to_pair,1000000,294000000,bytes,2428917056.0,ns,1
throughput,parse_document_to_pair,1000000,294000000,bytes,2439790744.0,ns,1
throughput,parse_document_to_pair,1000000,294000000,bytes,2396827426.0,ns,1
throughput,parse_document_to_pair,1000000,294000000,bytes,2424011313.0,ns,1
throughput,parse_document_to_pair,1000000,294000000,bytes,2416215046.0,ns,1
throughput,parse_document_to_pair,1000000,294000000,bytes,2417016634.0,ns,1
throughput,parse_document_to_pair,1000000,294000000,bytes,2431656415.0,ns,1
throughput,parse_document_to_pair,1000000,294000000,bytes,2421206398.0,ns,1
throughput,parse_document_to_pair,1000000,294000000,bytes,2429294486.0,ns,1
throughput,parse_document_to_pair,1000000,294000000,bytes,2426245548.0,ns,1
throughput,parse_document_to_pair,1000000,294000000,bytes,2438580517.0,ns,1
throughput,parse_document_to_pair,1000000,294000000,bytes,2405934478.0,ns,1
throughput,parse_document_to_pair,1000000,294000000,bytes,2411814092.0,ns,1
throughput,parse_document_to_pair,1000000,294000000,bytes,2430392335.0,ns,1
throughput,parse_document_to_pair,1000000,294000000,bytes,2397254331.0,ns,1
throughput,parse_document_to_pair,1000000,294000000,bytes,2415847750.0,ns,1
throughput,parse_document_to_pair,1000000,294000000,bytes,2405439171.0,ns,1
throughput,parse_document_to_pair,1000000,294000000,bytes,2417102074.0,ns,1
throughput,parse_document_to_pair,1000000,294000000,bytes,2412748747.0,ns,1
throughput,parse_document_to_pair,1000000,294000000,bytes,2435630482.0,ns,1
throughput,parse_document_to_pair,1000000,294000000,bytes,2390455166.0,ns,1
