group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
throughput,parse_document_to_pair,100,29400,bytes,58909575.0,ns,2
throughput,parse_document_to_pair,100,29400,bytes,57864902.0,ns,2
throughput,parse_document_to_pair,100,29400,bytes,58213994.0,ns,2
throughput,parse_document_to_pair,100,29400,bytes,56500732.0,ns,2
throughput,parse_document_to_pair,100,29400,bytes,56174091.0,ns,2
throughput,parse_document_to_pair,100,29400,bytes,56064643.0,ns,2
throughput,parse_document_to_pair,100,29400,bytes,57237128.0,ns,2
throughput,parse_document_to_pair,100,29400,bytes,58438512.0,ns,2
throughput,parse_document_to_pair,100,29400,bytes,58430496.0,ns,2
throughput,parse_document_to_pair,100,29400,bytes,58093523.0,ns,2
throughput,parse_document_to_pair,100,29400,bytes,57657288.0,ns,2
throughput,parse_document_to_pair,100,29400,bytes,57111546.0,ns,2
throughput,parse_document_to_pair,100,29400,bytes,57863059.0,ns,2
throughput,parse_document_to_pair,100,29400,bytes,58299456.0,ns,2
throughput,parse_document_to_pair,100,29400,bytes,57606167.0,ns,2
throughput,parse_document_to_pair,100,29400,bytes,57873842.0,ns,2
throughput,parse_document_to_pair,100,29400,bytes,58084287.0,ns,2
throughput,parse_document_to_pair,100,29400,bytes,58375487.0,ns,2
throughput,parse_document_to_pair,100,29400,bytes,57282210.0,ns,2
throughput,parse_document_to_pair,100,29400,bytes,56799204.0,ns,2
throughput,parse_document_to_pair,100,29400,bytes,57246555.0,ns,2
throughput,parse_document_to_pair,100,29400,bytes,56242667.0,ns,2
throughput,parse_document_to_pair,100,29400,bytes,56216998.0,ns,2
throughput,parse_document_to_pair,100,29400,bytes,56398049.0,ns,2
throughput,parse_document_to_pair,100,29400,bytes,56915772.0,ns,2
throughput,parse_document_to_pair,100,29400,bytes,55872865.0,ns,2
throughput,parse_document_to_pair,100,29400,bytes,56818551.0,ns,2
throughput,parse_document_to_pair,100,29400,bytes,57716125.0,ns,2
throughput,parse_document_to_pair,100,29400,bytes,57336343.0,ns,2
throughput,parse_document_to_pair,100,29400,bytes,56916070.0,ns,2
throughput,parse_document_to_pair,100,29400,bytes,57372841.0,ns,2
throughput,parse_document_to_pair,100,29400,bytes,57245169.0,ns,2
throughput,parse_document_to_pair,100,29400,bytes,57711160.0,ns,2
throughput,parse_document_to_pair,100,29400,bytes,56964003.0,ns,2
throughput,parse_document_to_pair,100,29400,bytes,57308102.0,ns,2
throughput,parse_document_to_pair,100,29400,bytes,56857911.0,ns,2
throughput,parse_document_to_pair,100,29400,bytes,56870228.0,ns,2
throughput,parse_document_to_pair,100,29400,bytes,57024143.0,ns,2
throughput,parse_document_to_pair,100,29400,bytes,57204885.0,ns,2
throughput,parse_document_to_pair,100,29400,bytes,52424496.0,ns,2
throughput,parse_document_to_pair,100,29400,bytes,56433421.0,ns,2
throughput,parse_document_to_pair,100,29400,bytes,55763109.0,ns,2
throughput,parse_document_to_pair,100,29400,bytes,56454880.0,ns,2
throughput,parse_document_to_pair,100,29400,bytes,60726800.0,ns,2
throughput,parse_document_to_pair,100,29400,bytes,58984731.0,ns,2
throughput,parse_document_to_pair,100,29400,bytes,56246535.0,ns,2
throughput,parse_document_to_pair,100,29400,bytes,57050086.0,ns,2
throughput,parse_document_to_pair,100,29400,bytes,57377150.0,ns,2
throughput,parse_document_to_pair,100,29400,bytes,56847861.0,ns,2
throughput,parse_document_to_pair,100,29400,bytes,59636921.0,ns,2
throughput,parse_document_to_pair,100,29400,bytes,57233751.0,ns,2
throughput,parse_document_to_pair,100,29400,bytes,57212422.0,ns,2
throughput,parse_document_to_pair,100,29400,bytes,68137693.0,ns,2
throughput,parse_document_to_pair,100,29400,bytes,62614710.0,ns,2
throughput,parse_document_to_pair,100,29400,bytes,58978275.0,ns,2
throughput,parse_document_to_pair,100,29400,bytes,63668061.0,ns,2
throughput,parse_document_to_pair,100,29400,bytes,57732428.0,ns,2
throughput,parse_document_to_pair,100,29400,bytes,55895178.0,ns,2
throughput,parse_document_to_pair,100,29400,bytes,54898484.0,ns,2
throughput,parse_document_to_pair,100,29400,bytes,57307350.0,ns,2
throughput,parse_document_to_pair,100,29400,bytes,57211284.0,ns,2
throughput,parse_document_to_pair,100,29400,bytes,57090347.0,ns,2
throughput,parse_document_to_pair,100,29400,bytes,57520301.0,ns,2
throughput,parse_document_to_pair,100,29400,bytes,57251381.0,ns,2
throughput,parse_document_to_pair,100,29400,bytes,57861145.0,ns,2
throughput,parse_document_to_pair,100,29400,bytes,57370995.0,ns,2
