group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
throughput,parse_document_to_pair,218575,218575,bytes,59375398.0,ns,2
throughput,parse_document_to_pair,218575,218575,bytes,58359260.0,ns,2
throughput,parse_document_to_pair,218575,218575,bytes,58906732.0,ns,2
throughput,parse_document_to_pair,218575,218575,bytes,59077407.0,ns,2
throughput,parse_document_to_pair,218575,218575,bytes,57289458.0,ns,2
throughput,parse_document_to_pair,218575,218575,bytes,58710103.0,ns,2
throughput,parse_document_to_pair,218575,218575,bytes,61478390.0,ns,2
throughput,parse_document_to_pair,218575,218575,bytes,57695221.0,ns,2
throughput,parse_document_to_pair,218575,218575,bytes,61599948.0,ns,2
throughput,parse_document_to_pair,218575,218575,bytes,57335750.0,ns,2
throughput,parse_document_to_pair,218575,218575,bytes,59179434.0,ns,2
throughput,parse_document_to_pair,218575,218575,bytes,59356670.0,ns,2
throughput,parse_document_to_pair,218575,218575,bytes,58633312.0,ns,2
throughput,parse_document_to_pair,218575,218575,bytes,57233069.0,ns,2
throughput,parse_document_to_pair,218575,218575,bytes,59132853.0,ns,2
throughput,parse_document_to_pair,218575,218575,bytes,57956211.0,ns,2
throughput,parse_document_to_pair,218575,218575,bytes,57326540.0,ns,2
throughput,parse_document_to_pair,218575,218575,bytes,57700732.0,ns,2
throughput,parse_document_to_pair,218575,218575,bytes,57748363.0,ns,2
throughput,parse_document_to_pair,218575,218575,bytes,57829821.0,ns,2
throughput,parse_document_to_pair,218575,218575,bytes,56530352.0,ns,2
throughput,parse_document_to_pair,218575,218575,bytes,56803206.0,ns,2
throughput,parse_document_to_pair,218575,218575,bytes,57424596.0,ns,2
throughput,parse_document_to_pair,218575,218575,bytes,56615415.0,ns,2
throughput,parse_document_to_pair,218575,218575,bytes,56928164.0,ns,2
throughput,parse_document_to_pair,218575,218575,bytes,56957590.0,ns,2
throughput,parse_document_to_pair,218575,218575,bytes,57039954.0,ns,2
throughput,parse_document_to_pair,218575,218575,bytes,56720952.0,ns,2
throughput,parse_document_to_pair,218575,218575,bytes,56336822.0,ns,2
throughput,parse_document_to_pair,218575,218575,bytes,57029611.0,ns,2
throughput,parse_document_to_pair,218575,218575,bytes,57455323.0,ns,2
throughput,parse_document_to_pair,218575,218575,bytes,56983154.0,ns,2
throughput,parse_document_to_pair,218575,218575,bytes,56516331.0,ns,2
throughput,parse_document_to_pair,218575,218575,bytes,57236186.0,ns,2
throughput,parse_document_to_pair,218575,218575,bytes,57381415.0,ns,2
throughput,parse_document_to_pair,218575,218575,bytes,56915740.0,ns,2
throughput,parse_document_to_pair,218575,218575,bytes,57297088.0,ns,2
throughput,parse_document_to_pair,218575,218575,bytes,57047071.0,ns,2
throughput,parse_document_to_pair,218575,218575,bytes,57317931.0,ns,2
throughput,parse_document_to_pair,218575,218575,bytes,56886843.0,ns,2
throughput,parse_document_to_pair,218575,218575,bytes,56772003.0,ns,2
throughput,parse_document_to_pair,218575,218575,bytes,56194959.0,ns,2
throughput,parse_document_to_pair,218575,218575,bytes,59994782.0,ns,2
throughput,parse_document_to_pair,218575,218575,bytes,63133222.0,ns,2
throughput,parse_document_to_pair,218575,218575,bytes,58439012.0,ns,2
throughput,parse_document_to_pair,218575,218575,bytes,59661975.0,ns,2
throughput,parse_document_to_pair,218575,218575,bytes,58472159.0,ns,2
throughput,parse_document_to_pair,218575,218575,bytes,56920409.0,ns,2
throughput,parse_document_to_pair,218575,218575,bytes,56415781.0,ns,2
throughput,parse_document_to_pair,218575,218575,bytes,56996456.0,ns,2
throughput,parse_document_to_pair,218575,218575,bytes,58419722.0,ns,2
throughput,parse_document_to_pair,218575,218575,bytes,59256098.0,ns,2
throughput,parse_document_to_pair,218575,218575,bytes,58987835.0,ns,2
throughput,parse_document_to_pair,218575,218575,bytes,57939895.0,ns,2
throughput,parse_document_to_pair,218575,218575,bytes,57874761.0,ns,2
throughput,parse_document_to_pair,218575,218575,bytes,58077534.0,ns,2
throughput,parse_document_to_pair,218575,218575,bytes,57673229.0,ns,2
throughput,parse_document_to_pair,218575,218575,bytes,58211769.0,ns,2
throughput,parse_document_to_pair,218575,218575,bytes,58473611.0,ns,2
throughput,parse_document_to_pair,218575,218575,bytes,59053867.0,ns,2
throughput,parse_document_to_pair,218575,218575,bytes,58003068.0,ns,2
throughput,parse_document_to_pair,218575,218575,bytes,59411544.0,ns,2
throughput,parse_document_to_pair,218575,218575,bytes,58444868.0,ns,2
throughput,parse_document_to_pair,218575,218575,bytes,58545325.0,ns,2
throughput,parse_document_to_pair,218575,218575,bytes,58940360.0,ns,2
throughput,parse_document_to_pair,218575,218575,bytes,58567271.0,ns,2
throughput,parse_document_to_pair,218575,218575,bytes,56777513.0,ns,2
throughput,parse_document_to_pair,218575,218575,bytes,57360018.0,ns,2
throughput,parse_document_to_pair,218575,218575,bytes,58208920.0,ns,2
throughput,parse_document_to_pair,218575,218575,bytes,57157337.0,ns,2
throughput,parse_document_to_pair,218575,218575,bytes,57288421.0,ns,2
throughput,parse_document_to_pair,218575,218575,bytes,56475453.0,ns,2
throughput,parse_document_to_pair,218575,218575,bytes,56538459.0,ns,2
