group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
throughput,parse_document_to_pair,536762,536762,bytes,67459225.0,ns,2
throughput,parse_document_to_pair,536762,536762,bytes,63051289.0,ns,2
throughput,parse_document_to_pair,536762,536762,bytes,62764190.0,ns,2
throughput,parse_document_to_pair,536762,536762,bytes,64007366.0,ns,2
throughput,parse_document_to_pair,536762,536762,bytes,65512365.0,ns,2
throughput,parse_document_to_pair,536762,536762,bytes,64096725.0,ns,2
throughput,parse_document_to_pair,536762,536762,bytes,63756214.0,ns,2
throughput,parse_document_to_pair,536762,536762,bytes,67515022.0,ns,2
throughput,parse_document_to_pair,536762,536762,bytes,67809464.0,ns,2
throughput,parse_document_to_pair,536762,536762,bytes,64843795.0,ns,2
throughput,parse_document_to_pair,536762,536762,bytes,63109274.0,ns,2
throughput,parse_document_to_pair,536762,536762,bytes,64376690.0,ns,2
throughput,parse_document_to_pair,536762,536762,bytes,64992387.0,ns,2
throughput,parse_document_to_pair,536762,536762,bytes,64482101.0,ns,2
throughput,parse_document_to_pair,536762,536762,bytes,63683832.0,ns,2
throughput,parse_document_to_pair,536762,536762,bytes,64314570.0,ns,2
throughput,parse_document_to_pair,536762,536762,bytes,63742390.0,ns,2
throughput,parse_document_to_pair,536762,536762,bytes,60339641.0,ns,2
throughput,parse_document_to_pair,536762,536762,bytes,62446120.0,ns,2
throughput,parse_document_to_pair,536762,536762,bytes,61677049.0,ns,2
throughput,parse_document_to_pair,536762,536762,bytes,63256750.0,ns,2
throughput,parse_document_to_pair,536762,536762,bytes,62125414.0,ns,2
throughput,parse_document_to_pair,536762,536762,bytes,61254933.0,ns,2
throughput,parse_document_to_pair,536762,536762,bytes,64554101.0,ns,2
throughput,parse_document_to_pair,536762,536762,bytes,62030026.0,ns,2
throughput,parse_document_to_pair,536762,536762,bytes,61227466.0,ns,2
throughput,parse_document_to_pair,536762,536762,bytes,60671384.0,ns,2
throughput,parse_document_to_pair,536762,536762,bytes,62593981.0,ns,2
throughput,parse_document_to_pair,536762,536762,bytes,63378269.0,ns,2
throughput,parse_document_to_pair,536762,536762,bytes,64825391.0,ns,2
throughput,parse_document_to_pair,536762,536762,bytes,66773765.0,ns,2
throughput,parse_document_to_pair,536762,536762,bytes,67394773.0,ns,2
throughput,parse_document_to_pair,536762,536762,bytes,62299681.0,ns,2
throughput,parse_document_to_pair,536762,536762,bytes,62540016.0,ns,2
throughput,parse_document_to_pair,536762,536762,bytes,62294353.0,ns,2
throughput,parse_document_to_pair,536762,536762,bytes,62999168.0,ns,2
throughput,parse_document_to_pair,536762,536762,bytes,63865798.0,ns,2
throughput,parse_document_to_pair,536762,536762,bytes,63301914.0,ns,2
throughput,parse_document_to_pair,536762,536762,bytes,63093413.0,ns,2
throughput,parse_document_to_pair,536762,536762,bytes,63061754.0,ns,2
throughput,parse_document_to_pair,536762,536762,bytes,60932821.0,ns,2
throughput,parse_document_to_pair,536762,536762,bytes,61523660.0,ns,2
throughput,parse_document_to_pair,536762,536762,bytes,60226447.0,ns,2
throughput,parse_document_to_pair,536762,536762,bytes,61881390.0,ns,2
