group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
throughput,parse_document_to_pair,377970,377970,bytes,59616193.0,ns,2
throughput,parse_document_to_pair,377970,377970,bytes,60598998.0,ns,2
throughput,parse_document_to_pair,377970,377970,bytes,61803960.0,ns,2
throughput,parse_document_to_pair,377970,377970,bytes,60588362.0,ns,2
throughput,parse_document_to_pair,377970,377970,bytes,61019175.0,ns,2
throughput,parse_document_to_pair,377970,377970,bytes,64586357.0,ns,2
throughput,parse_document_to_pair,377970,377970,bytes,60829825.0,ns,2
throughput,parse_document_to_pair,377970,377970,bytes,60569887.0,ns,2
throughput,parse_document_to_pair,377970,377970,bytes,62556253.0,ns,2
throughput,parse_document_to_pair,377970,377970,bytes,62757759.0,ns,2
throughput,parse_document_to_pair,377970,377970,bytes,61410565.0,ns,2
throughput,parse_document_to_pair,377970,377970,bytes,61502524.0,ns,2
throughput,parse_document_to_pair,377970,377970,bytes,61296237.0,ns,2
throughput,parse_document_to_pair,377970,377970,bytes,60660398.0,ns,2
throughput,parse_document_to_pair,377970,377970,bytes,61565160.0,ns,2
throughput,parse_document_to_pair,377970,377970,bytes,62258519.0,ns,2
throughput,parse_document_to_pair,377970,377970,bytes,67525388.0,ns,2
throughput,parse_document_to_pair,377970,377970,bytes,61421862.0,ns,2
throughput,parse_document_to_pair,377970,377970,bytes,61960845.0,ns,2
throughput,parse_document_to_pair,377970,377970,bytes,61167467.0,ns,2
throughput,parse_document_to_pair,377970,377970,bytes,60772603.0,ns,2
throughput,parse_document_to_pair,377970,377970,bytes,61416470.0,ns,2
throughput,parse_document_to_pair,377970,377970,bytes,61262372.0,ns,2
throughput,parse_document_to_pair,377970,377970,bytes,61294255.0,ns,2
throughput,parse_document_to_pair,377970,377970,bytes,61365579.0,ns,2
throughput,parse_document_to_pair,377970,377970,bytes,60799819.0,ns,2
throughput,parse_document_to_pair,377970,377970,bytes,60972213.0,ns,2
throughput,parse_document_to_pair,377970,377970,bytes,61073666.0,ns,2
throughput,parse_document_to_pair,377970,377970,bytes,60984782.0,ns,2
throughput,parse_document_to_pair,377970,377970,bytes,59839961.0,ns,2
throughput,parse_document_to_pair,377970,377970,bytes,63708978.0,ns,2
throughput,parse_document_to_pair,377970,377970,bytes,65116236.0,ns,2
throughput,parse_document_to_pair,377970,377970,bytes,61766600.0,ns,2
throughput,parse_document_to_pair,377970,377970,bytes,60979377.0,ns,2
throughput,parse_document_to_pair,377970,377970,bytes,63264327.0,ns,2
throughput,parse_document_to_pair,377970,377970,bytes,60858617.0,ns,2
throughput,parse_document_to_pair,377970,377970,bytes,61449019.0,ns,2
throughput,parse_document_to_pair,377970,377970,bytes,62391103.0,ns,2
throughput,parse_document_to_pair,377970,377970,bytes,62794382.0,ns,2
throughput,parse_document_to_pair,377970,377970,bytes,63664536.0,ns,2
throughput,parse_document_to_pair,377970,377970,bytes,62023172.0,ns,2
